Sabriel,49,9
Do Androids Dream of Electric Sheep? (Blade Runner, #1),129,10
Harry Potter and the Chamber of Secrets (Harry Potter, #2),366,10
Redwall (Redwall, #1),127,10
Jonathan Strange & Mr Norrell,112,10
Dragonflight (Dragonriders of Pern, #1),44,10
The Maze Runner (The Maze Runner, #1),138,8
City of Ashes (The Mortal Instruments, #2),177,10
Magician: Apprentice (The Riftwar Saga, #1),147,10
Dark Lover (Black Dagger Brotherhood, #1),256,9
Alanna: The First Adventure (Song of the Lioness, #1),49,6
A Canticle for Leibowitz (St. Leibowitz, #1),45,10
Old Man's War (Old Man's War, #1),71,5
The Princess Bride,342,8
Neuromancer (Sprawl, #1),242,10
Nine Princes in Amber (The Chronicles of Amber #1),210,9
Magic Bites (Kate Daniels, #1),135,9
Kushiel's Dart (Phèdre's Trilogy, #1),201,10
The High King (The Chronicles of Prydain #5),48,10
Pyramids (Discworld, #7),122,4
Ship of Magic (Liveship Traders, #1),213,9
City of Lost Souls (The Mortal Instruments, #5),1000,0
Lover Awakened (Black Dagger Brotherhood, #3),127,8
The Host (The Host, #1),134,7
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),135,4
Rendezvous with Rama (Rama, #1),333,9
Leviathan Wakes (The Expanse, #1),126,10
Throne of Glass (Throne of Glass, #1),45,9
Angelfall (Penryn & the End of Days, #1),201,10
The Fifth Season (The Broken Earth, #1),13,7
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,195,10
The Dispossessed (Hainish Cycle #6),13,10
adventures of wallanders,316,9
The Once and Future King (The Once and Future King, #1-4),134,10
The Foundation Trilogy (Foundation, #1-3),161,10
The Octunnumi Fosbit Files Prologue,174,10
Snow Crash,111,8
Written in Red (The Others, #1),280,10
The Ship Who Sang (Brainship, #1),127,10
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),338,10
A Face Like Glass,124,8
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,123,9
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),289,10
The Hobbit or There and Back Again,12,6
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),293,7
The Hunger Games (The Hunger Games, #1),126,10
The Lord of the Rings (The Lord of the Rings, #1-3),111,10
Alice in Wonderland,126,9
Dune (Dune Chronicles, #1),133,8
The Final Empire (Mistborn, #1),111,10
The Lightning Thief (Percy Jackson and the Olympians, #1),71,10
2233,126,10
A Clash of Kings  (A Song of Ice and Fire, #2),137,10
The Golden Compass (His Dark Materials, #1),276,10
The Handmaid's Tale,164,8
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),248,10
The Little Prince,148,10
The Chronicles of Narnia (Chronicles of Narnia, #1-7),243,10
Archibald Finch and the Lost Witches (Book 1, illustrated),242,9
The Giver (The Giver, #1),120,8
The Way of Kings (The Stormlight Archive, #1),28,9
The Wonderful Wizard of Oz (Oz, #1),120,8
Ready Player One,126,10
Fahrenheit 700,6,9
Neverwhere (London Below, #1),229,7
Alice's Adventures in Wonderland & Through the Looking-Glass,195,7
A Wrinkle in Time (Time Quintet, #1),118,8
The Name of the Wind (The Kingkiller Chronicle, #1),133,6
Divergent (Divergent, #1),171,10
Harry Potter and the Order of the Phoenix (Harry Potter, #5),335,8
City of Bones (The Mortal Instruments, #1),344,10
Ender's Game (Ender's Saga, #1),48,9
Six of Crows (Six of Crows, #1),344,10
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),71,9
Shadow and Bone (The Shadow and Bone Trilogy, #1),276,10
Gulliver's Travels,44,9
American Gods (American Gods #1),344,10
The Gunslinger (The Dark Tower, #1),126,10
The Colour of Magic (Discworld, #1),283,10
A Darker Shade of Magic (Shades of Magic, #1),134,10
The Night Circus,97,9
Cinder (The Lunar Chronicles, #1),138,8
Lord of the Flies,165,10
Watership Down (Watership Down, #1),71,7
Brave New World,298,8
A Game of Villains (World of Karik, #1),184,9
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),71,8
Graceling (Graceling Realm, #1),1000,1
Howl's Moving Castle (Howl's Moving Castle, #1),373,8
Inkheart (Inkworld, #1),225,9
The Phantom Tollbooth,187,8
The Neverending Story,1000,1
The BFG,164,7
Twilight (Twilight, #1),45,8
The Left Hand of Darkness (Hainish Cycle #4),134,9
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),189,8
A Wizard of Earthsea (Earthsea Cycle, #1),118,10
Eragon (The Inheritance Cycle, #1),141,8
The Lies of Locke Lamora (Gentleman Bastard, #1),269,10
Stardust,137,8
Sabriel,275,10
Do Androids Dream of Electric Sheep? (Blade Runner, #1),176,10
Harry Potter and the Chamber of Secrets (Harry Potter, #2),189,9
Redwall (Redwall, #1),174,10
Jonathan Strange & Mr Norrell,126,10
Dragonflight (Dragonriders of Pern, #1),234,10
The Maze Runner (The Maze Runner, #1),277,6
City of Ashes (The Mortal Instruments, #2),213,9
Magician: Apprentice (The Riftwar Saga, #1),276,7
Dark Lover (Black Dagger Brotherhood, #1),1000,1
Alanna: The First Adventure (Song of the Lioness, #1),229,9
A Canticle for Leibowitz (St. Leibowitz, #1),126,10
Old Man's War (Old Man's War, #1),246,7
The Princess Bride,330,9
Neuromancer (Sprawl, #1),10,10
Nine Princes in Amber (The Chronicles of Amber #1),10,10
Magic Bites (Kate Daniels, #1),126,9
Kushiel's Dart (Phèdre's Trilogy, #1),126,8
The High King (The Chronicles of Prydain #5),213,10
Pyramids (Discworld, #7),126,0
Ship of Magic (Liveship Traders, #1),191,10
City of Lost Souls (The Mortal Instruments, #5),71,10
Lover Awakened (Black Dagger Brotherhood, #3),48,10
The Host (The Host, #1),129,10
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),39,10
Rendezvous with Rama (Rama, #1),195,10
Leviathan Wakes (The Expanse, #1),242,6
Throne of Glass (Throne of Glass, #1),285,10
Angelfall (Penryn & the End of Days, #1),71,8
The Fifth Season (The Broken Earth, #1),161,5
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,49,10
The Dispossessed (Hainish Cycle #6),45,9
adventures of wallanders,244,8
The Once and Future King (The Once and Future King, #1-4),1000,0
The Foundation Trilogy (Foundation, #1-3),182,9
The Octunnumi Fosbit Files Prologue,183,9
Snow Crash,210,7
Written in Red (The Others, #1),234,10
The Ship Who Sang (Brainship, #1),71,6
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),118,10
A Face Like Glass,177,9
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,13,9
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),234,10
The Hobbit or There and Back Again,122,10
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),171,10
The Hunger Games (The Hunger Games, #1),39,10
The Lord of the Rings (The Lord of the Rings, #1-3),1000,1
Alice in Wonderland,127,7
Dune (Dune Chronicles, #1),213,10
The Final Empire (Mistborn, #1),218,9
The Lightning Thief (Percy Jackson and the Olympians, #1),137,10
2234,161,10
A Clash of Kings  (A Song of Ice and Fire, #2),71,10
The Golden Compass (His Dark Materials, #1),174,10
The Handmaid's Tale,235,10
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),126,8
The Little Prince,134,9
The Chronicles of Narnia (Chronicles of Narnia, #1-7),135,7
Archibald Finch and the Lost Witches (Book 1, illustrated),6,5
The Giver (The Giver, #1),140,10
The Way of Kings (The Stormlight Archive, #1),344,9
The Wonderful Wizard of Oz (Oz, #1),191,6
Ready Player One,180,9
Fahrenheit 701,127,10
Neverwhere (London Below, #1),13,10
Alice's Adventures in Wonderland & Through the Looking-Glass,344,7
A Wrinkle in Time (Time Quintet, #1),123,8
The Name of the Wind (The Kingkiller Chronicle, #1),335,9
Divergent (Divergent, #1),286,3
Harry Potter and the Order of the Phoenix (Harry Potter, #5),213,8
City of Bones (The Mortal Instruments, #1),408,6
Ender's Game (Ender's Saga, #1),280,10
Six of Crows (Six of Crows, #1),134,7
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),133,8
Shadow and Bone (The Shadow and Bone Trilogy, #1),231,10
Gulliver's Travels,107,7
American Gods (American Gods #1),1000,1
The Gunslinger (The Dark Tower, #1),1001,0
The Colour of Magic (Discworld, #1),258,8
A Darker Shade of Magic (Shades of Magic, #1),174,10
The Night Circus,1000,0
Cinder (The Lunar Chronicles, #1),49,9
Lord of the Flies,289,10
Watership Down (Watership Down, #1),335,10
Brave New World,141,8
A Game of Villains (World of Karik, #1),137,10
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),134,8
Graceling (Graceling Realm, #1),329,8
Howl's Moving Castle (Howl's Moving Castle, #1),39,9
Inkheart (Inkworld, #1),158,5
The Phantom Tollbooth,122,9
The Neverending Story,125,10
The BFG,141,10
Twilight (Twilight, #1),32,10
The Left Hand of Darkness (Hainish Cycle #4),178,4
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),134,9
A Wizard of Earthsea (Earthsea Cycle, #1),134,7
Eragon (The Inheritance Cycle, #1),204,7
The Lies of Locke Lamora (Gentleman Bastard, #1),193,10
Stardust,160,9
Sabriel,193,9
Do Androids Dream of Electric Sheep? (Blade Runner, #1),275,9
Harry Potter and the Chamber of Secrets (Harry Potter, #2),227,8
Redwall (Redwall, #1),431,10
Jonathan Strange & Mr Norrell,246,10
Dragonflight (Dragonriders of Pern, #1),212,8
The Maze Runner (The Maze Runner, #1),168,9
City of Ashes (The Mortal Instruments, #2),135,10
Magician: Apprentice (The Riftwar Saga, #1),182,8
Dark Lover (Black Dagger Brotherhood, #1),193,8
Alanna: The First Adventure (Song of the Lioness, #1),127,5
A Canticle for Leibowitz (St. Leibowitz, #1),97,10
Old Man's War (Old Man's War, #1),256,7
The Princess Bride,126,7
Neuromancer (Sprawl, #1),303,8
Nine Princes in Amber (The Chronicles of Amber #1),49,9
Magic Bites (Kate Daniels, #1),247,10
Kushiel's Dart (Phèdre's Trilogy, #1),276,10
The High King (The Chronicles of Prydain #5),127,9
Pyramids (Discworld, #7),49,8
Ship of Magic (Liveship Traders, #1),1001,0
City of Lost Souls (The Mortal Instruments, #5),161,8
Lover Awakened (Black Dagger Brotherhood, #3),289,8
The Host (The Host, #1),126,9
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),135,10
Rendezvous with Rama (Rama, #1),49,10
Leviathan Wakes (The Expanse, #1),174,10
Throne of Glass (Throne of Glass, #1),184,10
Angelfall (Penryn & the End of Days, #1),142,9
The Fifth Season (The Broken Earth, #1),177,9
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,215,7
The Dispossessed (Hainish Cycle #6),191,10
adventures of wallanders,263,7
The Once and Future King (The Once and Future King, #1-4),298,10
The Foundation Trilogy (Foundation, #1-3),71,8
The Octunnumi Fosbit Files Prologue,187,10
Snow Crash,231,9
Written in Red (The Others, #1),126,10
The Ship Who Sang (Brainship, #1),186,9
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),24,9
A Face Like Glass,127,10
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,147,8
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),319,10
The Hobbit or There and Back Again,231,10
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),300,10
The Hunger Games (The Hunger Games, #1),49,10
The Lord of the Rings (The Lord of the Rings, #1-3),171,10
Alice in Wonderland,122,6
Dune (Dune Chronicles, #1),174,10
The Final Empire (Mistborn, #1),107,10
The Lightning Thief (Percy Jackson and the Olympians, #1),147,9
2235,123,10
A Clash of Kings  (A Song of Ice and Fire, #2),225,10
The Golden Compass (His Dark Materials, #1),177,10
The Handmaid's Tale,180,10
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),227,9
The Little Prince,256,10
The Chronicles of Narnia (Chronicles of Narnia, #1-7),127,7
Archibald Finch and the Lost Witches (Book 1, illustrated),174,8
The Giver (The Giver, #1),231,10
The Way of Kings (The Stormlight Archive, #1),193,10
The Wonderful Wizard of Oz (Oz, #1),71,10
Ready Player One,234,9
Fahrenheit 702,127,10
Neverwhere (London Below, #1),363,10
Alice's Adventures in Wonderland & Through the Looking-Glass,137,8
A Wrinkle in Time (Time Quintet, #1),32,9
The Name of the Wind (The Kingkiller Chronicle, #1),137,10
Divergent (Divergent, #1),127,8
Harry Potter and the Order of the Phoenix (Harry Potter, #5),283,9
City of Bones (The Mortal Instruments, #1),236,8
Ender's Game (Ender's Saga, #1),97,10
Six of Crows (Six of Crows, #1),111,10
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),323,9
Shadow and Bone (The Shadow and Bone Trilogy, #1),280,9
Gulliver's Travels,227,10
American Gods (American Gods #1),38,8
The Gunslinger (The Dark Tower, #1),111,10
The Colour of Magic (Discworld, #1),106,10
A Darker Shade of Magic (Shades of Magic, #1),175,9
The Night Circus,234,8
Cinder (The Lunar Chronicles, #1),133,9
Lord of the Flies,180,9
Watership Down (Watership Down, #1),122,8
Brave New World,71,8
A Game of Villains (World of Karik, #1),319,8
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),217,10
Graceling (Graceling Realm, #1),338,7
Howl's Moving Castle (Howl's Moving Castle, #1),289,8
Inkheart (Inkworld, #1),16,5
The Phantom Tollbooth,123,10
The Neverending Story,295,7
The BFG,280,5
Twilight (Twilight, #1),134,7
The Left Hand of Darkness (Hainish Cycle #4),277,10
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),276,9
A Wizard of Earthsea (Earthsea Cycle, #1),356,10
Eragon (The Inheritance Cycle, #1),276,10
The Lies of Locke Lamora (Gentleman Bastard, #1),329,10
Stardust,174,10
Sabriel,172,10
Do Androids Dream of Electric Sheep? (Blade Runner, #1),213,9
Harry Potter and the Chamber of Secrets (Harry Potter, #2),125,10
Redwall (Redwall, #1),49,8
Jonathan Strange & Mr Norrell,234,10
Dragonflight (Dragonriders of Pern, #1),231,10
The Maze Runner (The Maze Runner, #1),10,10
City of Ashes (The Mortal Instruments, #2),111,7
Magician: Apprentice (The Riftwar Saga, #1),32,10
Dark Lover (Black Dagger Brotherhood, #1),97,10
Alanna: The First Adventure (Song of the Lioness, #1),49,10
A Canticle for Leibowitz (St. Leibowitz, #1),129,10
Old Man's War (Old Man's War, #1),111,10
The Princess Bride,127,9
Neuromancer (Sprawl, #1),49,9
Nine Princes in Amber (The Chronicles of Amber #1),49,10
Magic Bites (Kate Daniels, #1),1000,1
Kushiel's Dart (Phèdre's Trilogy, #1),184,9
The High King (The Chronicles of Prydain #5),212,8
Pyramids (Discworld, #7),335,10
Ship of Magic (Liveship Traders, #1),161,9
City of Lost Souls (The Mortal Instruments, #5),126,10
Lover Awakened (Black Dagger Brotherhood, #3),227,9
The Host (The Host, #1),112,6
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),174,8
Rendezvous with Rama (Rama, #1),126,8
Leviathan Wakes (The Expanse, #1),243,10
Throne of Glass (Throne of Glass, #1),370,8
Angelfall (Penryn & the End of Days, #1),234,10
The Fifth Season (The Broken Earth, #1),187,9
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,120,10
The Dispossessed (Hainish Cycle #6),14,2
adventures of wallanders,135,9
The Once and Future King (The Once and Future King, #1-4),253,10
The Foundation Trilogy (Foundation, #1-3),231,10
The Octunnumi Fosbit Files Prologue,126,10
Snow Crash,234,0
Written in Red (The Others, #1),236,9
The Ship Who Sang (Brainship, #1),165,10
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),180,9
A Face Like Glass,141,10
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,39,8
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),269,9
The Hobbit or There and Back Again,134,10
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),120,8
The Hunger Games (The Hunger Games, #1),277,10
The Lord of the Rings (The Lord of the Rings, #1-3),171,7
Alice in Wonderland,129,8
Dune (Dune Chronicles, #1),24,10
The Final Empire (Mistborn, #1),275,10
The Lightning Thief (Percy Jackson and the Olympians, #1),175,10
2236,39,10
A Clash of Kings  (A Song of Ice and Fire, #2),24,7
The Golden Compass (His Dark Materials, #1),142,7
The Handmaid's Tale,277,8
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),1000,1
The Little Prince,309,8
The Chronicles of Narnia (Chronicles of Narnia, #1-7),1001,1
Archibald Finch and the Lost Witches (Book 1, illustrated),296,8
The Giver (The Giver, #1),49,9
The Way of Kings (The Stormlight Archive, #1),138,9
The Wonderful Wizard of Oz (Oz, #1),14,8
Ready Player One,39,8
Fahrenheit 703,138,8
Neverwhere (London Below, #1),32,7
Alice's Adventures in Wonderland & Through the Looking-Glass,1000,1
A Wrinkle in Time (Time Quintet, #1),48,9
The Name of the Wind (The Kingkiller Chronicle, #1),184,10
Divergent (Divergent, #1),214,9
Harry Potter and the Order of the Phoenix (Harry Potter, #5),12,9
City of Bones (The Mortal Instruments, #1),180,5
Ender's Game (Ender's Saga, #1),135,10
Six of Crows (Six of Crows, #1),180,10
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),142,10
Shadow and Bone (The Shadow and Bone Trilogy, #1),160,0
Gulliver's Travels,269,10
American Gods (American Gods #1),191,10
The Gunslinger (The Dark Tower, #1),338,8
The Colour of Magic (Discworld, #1),94,10
A Darker Shade of Magic (Shades of Magic, #1),439,9
The Night Circus,201,10
Cinder (The Lunar Chronicles, #1),134,10
Lord of the Flies,231,7
Watership Down (Watership Down, #1),121,8
Brave New World,49,10
A Game of Villains (World of Karik, #1),1002,0
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),177,8
Graceling (Graceling Realm, #1),129,10
Howl's Moving Castle (Howl's Moving Castle, #1),323,10
Inkheart (Inkworld, #1),44,9
The Phantom Tollbooth,15,10
The Neverending Story,213,9
The BFG,97,9
Twilight (Twilight, #1),133,5
The Left Hand of Darkness (Hainish Cycle #4),184,9
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),247,10
A Wizard of Earthsea (Earthsea Cycle, #1),204,9
Eragon (The Inheritance Cycle, #1),6,8
The Lies of Locke Lamora (Gentleman Bastard, #1),127,9
Stardust,161,8
Sabriel,231,10
Do Androids Dream of Electric Sheep? (Blade Runner, #1),234,7
Harry Potter and the Chamber of Secrets (Harry Potter, #2),339,10
Redwall (Redwall, #1),177,8
Jonathan Strange & Mr Norrell,177,10
Dragonflight (Dragonriders of Pern, #1),158,10
The Maze Runner (The Maze Runner, #1),242,7
City of Ashes (The Mortal Instruments, #2),99,6
Magician: Apprentice (The Riftwar Saga, #1),97,10
Dark Lover (Black Dagger Brotherhood, #1),120,10
Alanna: The First Adventure (Song of the Lioness, #1),129,10
